ProbeName	ZT23a	ZT01a	ZT03a	ZT05a	ZT07a	ZT09a	ZT11a	ZT13a	ZT15a	ZT17a	ZT19a	ZT21a	ZT23b	ZT01b
GS1_SS_02205_14855	-0.0631	-0.884	-0.06	0.7325	-1.0065	-1.3385	0.48735	-0.24	0.334	-0.8265	-1.075	0.115	-0.286	0.24
GS1_SS_02206_19725	0.0154	0.1462	0.275	0.0448205	-0.3065	-0.245	-0.2305	-0.269	0.0781	0.023805	0.089	0.22	0.19	0.06685
GS1_SS_02207_12204	-0.215	0.0442	0.0055	-0.01017	0.0715	0.1925	0.11675	0.054	0.2975	0.14085	0.12895	0.24055	0.119	0.015
GS1_SS_02208_16692	0.299	0.2314	0.0299	0.28875	-0.25645	-0.6105	0.2625	0.17045	0.3985	-0.211	-0.17345	0.0395	-0.1040111	0.1235
GS1_SS_02210_04980	0.214	-0.12475	-0.378	-0.216	-0.06575	0.0302	0.014645	0.17	0.2305	0.06384	0.0632	-0.02625	-0.0748	0.069
GS1_SS_02211_11007	-0.296	-0.569	-0.105705	-0.4486	0.1659	0.409	1.2	0.3195	0.441	0.1375	-0.4845	-0.2915	-0.3305	-0.6765
GS1_SS_02214_03490	0.133	0.264	0.28	0.2085	0.0148	-0.1408	-0.3575	-0.07965	-0.06495	0.0012	0.07485	0.0243	0.1331	0.2525
GS1_SS_02216_04004	-0.0649	-0.072	-0.0685	0.09935	-0.37	-0.31565	0.11865	0.043	0.2665	0.0795	0.057	0.1496	0.054	-0.0589
GS1_SS_02219_16862	0.229	0.3225	-0.034	-0.3235	0.0476	-0.134	-0.733	-0.1125	-0.26325	0.051	0.1783	-0.2	0.0235	-0.123
GS1_SS_02221_06676	-0.194	-0.3036	-0.1258	-0.0716	0.513	0.3625	0.405	0.34	-0.1071	-0.243	-0.296	-0.3365	-0.2435	-0.1565
GS1_SS_02222_12311	0.145	0.349	0.1105	0.2495	-0.01345	-0.312	-0.48	-0.276	-0.11575	-0.0912	0.137	0.0266	0.0215	-0.02286
GS1_SS_02223_11688	0.431	0.0992	-0.124	-0.06855	-0.1155	-0.111	0.0026	0.118	0.1798	0.0777	0.192	0.148	0.1865	0.1494
GS1_SS_02224_08570	-0.0391	-0.1185	-0.2706	0.079	-0.12905	0.044445	0.2865	0.233	0.391	0.0085	0.0655	0.109	-0.08355	0.0233
GS1_SS_02229_09101	0.373	0.1585	0.16175	0.308	-0.356	-0.4995	-0.17555	-0.24425	-0.08865	-0.2322	-0.0468	0.12715	0.052	0.2805
GS1_SS_02233_07202	0.128	0.30525	0.2525	-0.6035	0.0855	0.1785	-0.33	0.1285	-0.1044	0.2845	0.3285	0.0035	0.1066	-0.462
GS1_SS_02236_11315	0.0225	0.8005	0.3195	0.196	-0.374	-0.23805	-0.52	-0.4564	0.2285	0.18125	0.1605	0.18485	-0.07	-0.4615
GS1_SS_02240_16896	0.00769	0.359	0.19545	0.16355	-0.00635	-0.417	-0.18	-0.3135	-0.19	-0.0471	-0.0145	0.15	0.145	0.1123
GS1_SS_02242_12914	-0.195	-0.2755	-0.447	-0.1268	-0.239	0.11865	0.3685	0.2995	0.416	0.22005	0.13375	0.037795	-0.091	-0.296
GS1_SS_02243_12732	0.15	0.1925	0.15334	0.2205	0.10955	0.0235	-0.02725	-0.09065	-0.2575	-0.2125	-0.1749	-0.0615	-0.04775	0.07685
GS1_SS_02244_05703	0.121	0.0025	-0.0145	-0.3035	-0.3405	0.03445	0.0975	0.1497	0.221	0.31	0.0879	0.24545	0.13234	-0.3945
GS1_SS_02248_01200	0.0349	-0.334	-0.2219	-0.0605	-0.1436	-0.389	0.02235	0.0107675	0.385	0.0755	-0.18905	0.276	-0.29155	-0.12475
GS1_SS_02249_18607	-0.0372	-0.001	-0.06035	-0.0115	-0.16065	-0.12685	0.139	0.03175	0.1455	-0.013	-0.0738	-0.04175	-0.03485	0.041
GS1_SS_02250_20159	0.0782	0.1351	0.0775	0.06545	0.086	-0.1785	-0.2775	0.07805	0.01605	-0.05555	0.05001	-0.08405	-0.11635	-0.13775
GS1_SS_02251_18013	-0.354	-0.23045	0.07095	-0.054	0.494	0.565	-0.065	0.02075	-0.14455	-0.0195	-0.0275	-0.42545	-0.12595	-0.2695
GS1_SS_02258_00849	0.331	0.3685	0.15155	-0.1121	-0.2325	-0.14835	-0.3915	0.06265	0.0532	0.0854	0.2589	-0.07685	0.106	0.0565
GS1_SS_02260_13046	-0.0425	-0.3335	-0.07855	-0.3495	-0.517	0.1412	0.6635	0.451	0.44	0.2199	0.047	0.164	0.028	-0.2335
GS1_SS_02264_19821	0.329	0.513	0.1525	0.022	0.3235	-0.147	-0.2525	-0.0032	-0.05045	-0.0273	0.1195	0.0525	0.0165	0.0095
GS1_SS_02266_12032	0.12	-0.17095	-0.00205	0.0981	0.5515	0.23975	0.28	0.2716	0.0423	0.165	-0.2335	-0.36795	-0.1195	-0.311
GS1_SS_02267_12660	-0.0978	-0.334	-0.332021	-0.1321	-0.7155	-0.227285	0.407	0.213	0.423	0.0809	0.1095	0.1665	-0.1595	-0.1171
GS1_SS_02268_20745	-0.0345	-1.1225	0.2485	-0.038	-2.155	-1.765	-0.365	-0.3925	0.22755	-0.8555	-1.12885	0.22	-0.516	0.47
GS1_SS_02270_08951	-0.139	-0.065	0.0678	0.5425	0.322	0.07065	0.313	0.153	0.536	0.0445	0.0903	-0.0665	-0.0077	0.088
GS1_SS_02271_20101	-0.865	-0.001	-0.2545	0.05165	0.1715	-0.1515	-0.057	-0.05035	0.118	0.23255	0.1713	0.01215	0.3745	0.4237
GS1_SS_02276_04483	0.362	0.562	0.325	0.5255	0.599	0.318	-0.7305	-0.263	-0.21	-0.2535	-0.11695	-0.0665	0.041	0.0457
GS1_SS_02277_11916	-0.00153	-0.169	0.0755	-0.143	-0.01555	0.2455	0.1595	0.1166	0.20605	0.0281	0.13705	0.0781	0.03925	-0.0705
GS1_SS_02278_09853	-0.616	-0.10045	0.0824	0.1395	0.4815	0.707	0.0862	-0.071	-0.052	-0.112	0.084	-0.2655	-0.127	-0.041
GS1_SS_02279_09129	-0.436	-0.5845	-0.1615	0.8245	1.017	0.668	0.4905	-0.0258	-0.2469	-0.764	-0.8055	-0.4505	-0.437	0.333
GS1_SS_02282_10851	0.118	0.20475	0.316	0.23075	-0.0456	-0.41	-0.16555	-0.2347	-0.1048	-0.069	-0.03	0.164	0.13465	0.188
GS1_SS_02283_16101	0.178	0.2093	0.3379	0.0135	-0.8075	-0.3137	0.535	0.44955	0.531	0.3845	-0.182	0.21545	0.17425	-0.0375
GS1_SS_02288_13096	0.0936	0.06055	0.01725	-0.0907	0.052	0.199	0.08485	0.1042	0.0307	0.0774	-0.0217	-0.0431	-0.097003	-0.025
GS1_SS_02289_18116	-0.25	0.11245	0.03885	0.002	0.084	-0.0117	0.0643	-0.166	-0.0121	-0.03532	0.03155	0.071	0.05195	0.3005
GS1_SS_02290_15224	0.282	-0.1856	-0.14125	-0.1245	-0.7505	-0.3225	0.244	0.355	0.446	0.15528	0.0585	0.2234	-0.0455	0.0015
GS1_SS_02292_17661	-0.181	0.0474	-0.08375	0.1158	0.1772	-0.023	0.1529	-0.177935	0.04795	-0.1696	-0.184	-0.144	-0.1975	-0.0875
GS1_SS_02294_10881	0.228	0.27135	0.4495	0.4955	-0.8685	-0.6665	-0.12945	-0.3194	0.1545	-0.0715	0.135	0.3265	0.1665	0.2705
GS1_SS_02297_05154	0.0922	0.24898	-0.054	-0.20055	-0.4485	-0.475	-0.302	0.21615	0.15175	0.3745	0.4405	0.333	0.15745	-0.168965
GS1_SS_02299_09998	-0.207	-0.25255	-0.159	-0.1195	-0.264	-0.06609	0.2295	0.2515	0.3905	0.222	0.2525	0.0653	0.217	-0.0005
GS1_SS_02305_11536	0.123	0.0709	0.204	0.3445	-0.1188	-0.351875	0.12955	0.04095	0.5295	-0.2015	0.114	0.21565	0.0179	0.073
GS1_SS_02309_01333	0.534	-0.0245	0.2957	0.493	-0.4875	-0.5525	-0.0791	-0.28725	0.08185	-0.1672	-0.017	0.298065	0.1035	0.288
GS1_SS_02311_06383	0.744	0.429	0.704	0.1235	-0.9585	-1.085	-0.471	-0.6475	-0.53	-0.16935	-0.0785	0.32385	0.26045	0.5775
GS1_SS_02314_11725	-0.0715	0.0505	-0.05855	-0.0619	0.212	0.00365	0.0705	0.062	-0.17	-0.2036	-0.09285	-0.0315	-0.044	-0.0385
GS1_SS_02315_09503	0.634	0.3385	0.2505	0.5445	-0.5675	-1.236	-0.528	-0.6775	0.02435	-0.33054	-0.0725	0.23	0.2605	0.575
GS1_SS_02316_16944	-0.388	-0.184	-0.3931	-0.19255	0.2535	0.423	0.394	0.26285	0.2722	0.012	0.090695	0.1055	-0.02375	-0.155
GS1_SS_02317_08490	0.126	0.296	0.3076	0.22	0.232	-0.09685	-0.184	-0.097193	-0.09828	0.0336	0.0586	0.1034	0.1177	0.01571
GS1_SS_02320_15185	-0.256	-0.16385	-0.1375	0.284	-0.38035	-0.1695	0.2955	0.04231	0.4965	-0.0455	0.0152	0.5167	-0.0685	0.0955
GS1_SS_02323_12134	-0.0413	0.1626	-0.251	-0.2315	0.13985	0.0895	-0.1045	0.0808	-0.05965	-0.0725	-0.02025	0.008	0.107	0.2845
GS1_SS_02324_12752	-0.0209	-0.30554	-0.281	-0.1305	-0.055	-0.08325	-0.037	0.1615	0.073	0.046	-0.056	-0.0395	-0.0745	0.1675
GS1_SS_02325_00892	0.107	0.1105	0.137	0.564	0.225	0.3305	-0.333	-0.4775	-0.1969	-0.13495	-0.0085	-0.0745	0.1885	0.3575
GS1_SS_02326_06810	0.167	0.1107	-0.2685	-0.179	0.0725	-0.08005	0.232	0.119	0.1239	-0.0371	-0.06945	-0.05644	-0.1405	0.035615
GS1_SS_02327_09022	0.0744	-0.04915	0.0535	-0.0513	-0.4185	-0.1246	0.0516	0.065	0.20719	0.1527	0.2138	0.2695	0.1531	-0.07075
GS1_SS_02328_19965	0.122	0.2089	0.15785	0.4115	-0.8785	-0.8335	-0.087	-0.133	0.232	-0.1795	0.166	0.335	0.23345	0.1205
GS1_SS_02329_16706	-0.173	0.1425	0.16025	-0.0526	0.236	0.341	0.04545	-0.0366	-0.004955	0.012905	0.013	-0.02878	-0.01305	-0.00485
GS1_SS_02330_09608	-0.305	-0.4555	0.09725	-0.1027	0.4795	0.24535	0.5445	-0.046	0.3518	-0.052	0.186	-0.116	0.152	-0.1285
GS1_SS_02332_13676	0.0594	0.11145	0.0535	0.055	0.2445	0.0555	-0.0515	0.133	-0.1795	-0.146	-0.101	-0.1545	-0.1175	0.08815
GS1_SS_02333_00941	-0.63	-0.704	-0.3965	0.08385	0.4835	0.657	0.8215	0.5085	0.454	0.06415	-0.1134	-0.3485	-0.3875	-0.3625
GS1_SS_02336_13370	-0.0613	-0.1581	-0.254	-0.09755	-0.260175	0.10745	0.2445	0.10516	0.1859	0.0896	0.1055	0.054	-0.0121	0.03495
GS1_SS_02337_06060	0.277	-0.01545	0.1845	-0.08105	-0.225	-0.3245	-0.263	-0.126	0.051	0.10075	0.12875	0.05785	0.1935	0.219
GS1_SS_02338_02948	-0.108	0.3735	-0.0682	0.0617	0.1765	0.0479	-0.022	-0.0695	0.3525	0.0345	0.1155	-0.03345	-0.01965	-0.0765
GS1_SS_02339_00426	0.0107	-0.056	-0.08065	-0.21365	-0.1956	-0.2379	-0.17285	-0.022	0.09365	0.319	0.0966	0.121	0.14265	0.153
GS1_SS_02342_21113	0.00326	0.295	0.3705	-0.20085	-0.3355	-0.2515	0.0505	-0.7025	0.0275	-0.2455	0.05205	-0.064	0.158	-0.0055
GS1_SS_02343_19827	0.235	0.3355	0.216	0.578	-0.424	-0.8205	-0.08655	-0.41	0.1439	-0.443	-0.0535	0.2762	0.0905	0.2559
GS1_SS_02346_14790	-0.0561	0.3282	0.189	-0.2995	0.63	0.3246	-0.274	0.0195	-0.3405	-0.088	0.0005	0.02185	-0.042	-0.07745
GS1_SS_02350_05742	0.379	0.37285	0.4715	-1.0835	0.3296	0.346	-1.21	-0.536	-0.301	0.12	0.4305	-0.22	0.311	-0.898
GS1_SS_02351_21470	0.385	0.4755	0.3825	0.323	0.0405	-0.2433	-0.11365	0.024713	-0.2615	0.064	0.1	0.133	0.186	0.2175
GS1_SS_02355_01484	-0.0601	-0.1645	-0.0465	-0.233	-0.9255	-0.1025	0.5575	0.481	0.4365	0.072	0.055425	0.137	-0.2372	-0.23035
GS1_SS_02358_19984	0.0865	-1.425	-0.62	0.8	-1.988	-2.3425	0.327	-0.6025	0.3195	-1.57935	-1.705	-0.18	-0.8	0.5975
GS1_SS_02359_14167	0.0355	-0.1355	0.017	0.4845	-0.476	-0.53915	0.0675	-0.383975	0.27515	-0.2465	-0.179	0.234	0.077	0.26915
GS1_SS_02360_09583	-0.237	-0.324	-0.177	0.263	-0.4415	-0.3351	0.462	-0.001	0.255	-0.1055	-0.183	0.1995	-0.067	0.0275
GS1_SS_02361_16821	-0.376	-0.4945	-0.5655	-0.1967	-0.04365	0.308	0.8875	0.611	0.508	-0.2245	-0.13125	-0.201	-0.457	-0.479
GS1_SS_02362_04805	-0.0728	0.00585	0.27135	0.05245	-0.1985	-0.168	-0.406	-0.0875	-0.031	-0.049	0.1393	-0.0036	0.1789	0.1245
GS1_SS_02366_19245	0.248	0.2655	0.23	0.476	-0.29	-0.552	-0.1845	-0.313	0.1516	-0.1205	0.09315	0.212	0.088525	0.26
GS1_SS_02369_18630	-0.204	0.311	0.065	0.0256	0.0945	-0.3415	-0.23115	-0.209395	-0.1585	-0.1845	-0.0095	0.03995	0.14065	0.155
GS1_SS_02370_19794	0.109	0.83	1.132	1.0145	0.5365	-1.115	-2.215	-2.82	-2.395	-2.33	-1.755	-0.769	0.147	0.6855
GS1_SS_02372_11899	-0.129	-0.474	-0.4485	-0.10425	-0.14405	0.3915	0.378	0.5	0.452	0.06315	0.0285	-0.0312	-0.292	-0.1365
GS1_SS_02373_15529	0.39	-0.03745	-0.227	0.1739	-0.17725	-0.3645	0.307	0.0195	0.1505	-0.16765	-0.1948	0.1315	-0.1807	0.386
GS1_SS_02377_15941	0.154	0.35475	0.174	-0.23	-0.44705	-0.228	0.11625	-0.1305	-0.00145	-0.27	-0.13895	0.1525	0.0255	0.1705
GS1_SS_02378_18759	0.156	-1.2	-0.4085	0.2715	-2.3	-1.9955	0.7555	-0.5675	0.2917	-0.593	-1.1165	0.312	-0.5165	0.5045
GS1_SS_02379_16600	-0.198	-0.023075	-0.1203	0.213	0.5305	0.375	0.3945	0.172	0.331	-0.0058	-0.02555	-0.08985	-0.1475	-0.0649
GS1_SS_02382_00616	0.191	0.03142	0.393	-0.08045	-0.005	0.15335	-0.312	-0.0015	0.04565	0.342	0.3425	0.009	0.1875	0.0345
GS1_SS_02386_12751	0.167	0.009	0.026	0.213	-0.1273	-0.12435	-0.20305	-0.0315	0.103335	0.141855	0.16245	0.0745	0.0385	-0.00735
GS1_SS_02388_08667	0.0231	-0.03975	0.1685	-0.118	-1.06	-0.5415	-0.311	-0.070305	0.275	0.306	0.3645	0.345	0.6325	-0.007205
GS1_SS_02393_18805	0.62	0.349	0.3625	0.1595	-0.37225	-0.4775	-0.7005	-0.367	-0.5615	0.02425	0.1835	0.237	0.257	0.219188
GS1_SS_02394_15385	0.0444	0.0316	0.034	0.1625	-0.1893	-0.017	-0.217	-0.0385	-0.05965	-0.2145	-0.0035	0.022	0.1125	0.07045
GS1_SS_02395_02574	0.355	0.35	0.17575	0.3205	-0.861	-0.986	-0.622	-0.4495	-0.08595	-0.213	0.1315	0.24	0.2715	0.1995
GS1_SS_02396_10953	0.438	0.392	0.2685	0.0523	-0.1615	-0.0868	0.19551	0.252	-0.086	0.1255	0.18015	0.0941	-0.286185	0.136
GS1_SS_02397_07742	0.17	0.2895	0.22875	0.00585	0.06085	-0.16385	-0.264	-0.1725	-0.2685	0.00035	0.0891	0.0568	0.12295	0.12535
GS1_SS_02398_12733	-0.0612	0.10405	-0.165	0.1255	0.118535	0.057	-0.2708245	0.064	0.2595	0.12445	0.146	-0.133879	-0.092	-0.0235
GS1_SS_02399_11235	-0.659	-0.8975	-0.721	-1.465	1.625	1.29	1.09	0.9865	-1.261	-1.1545	-1.161	-1.2	-1.1135	-1.615
GS1_SS_02400_12430	0.352	0.461	0.4705	0.3195	-0.1164	-0.543	-0.591	-0.4995	-0.352	-0.251525	0.110055	0.2365	0.3635	0.2745
GS1_SS_02401_06430	-0.789	-0.706	-1.1	-0.23685	0.7445	1.05	0.936	0.519	0.244	-0.1143	-0.5095	-0.6835	-0.71	-0.658
GS1_SS_02402_09771	-0.303	-1.255	-0.3365	0.512	-1.399	-1.20195	0.52425	-0.327	0.418	-0.81	-1.269	0.07	-0.5295	0.37086
GS1_SS_02405_15659	0.0765	0.2325	0.11085	0.22565	-0.222	-0.421	0.2005	0.1029	0.3845	-0.1864	-0.1312	0	-0.0538	0.108
GS1_SS_02406_12748	-0.069	0.30685	-0.24	0.1305	-0.552	-0.6485	0.165	0.2151	0.15715	-0.0838	-0.14825	0.113	0.1055	0.222
GS1_SS_02409_20264	-0.213	-0.2305	-0.0255	-0.0848	-0.336	-0.02605	0.3135	0.05875	0.272	0.01535	-0.08561	0.1933	-0.018	-0.00595
GS1_SS_02410_13630	0.0282	0.1614	0.0019	-0.065	0.24045	0.2715	0.03495	-0.1485	-0.073	-0.063	0.0185	-0.0185	0.10205	-0.20675
GS1_SS_02412_06826	-0.0412	-0.0271	-0.0343	0.164175	0.1945	0.472	0.341	0.34	0.272	-0.01245	0.06475	-0.2401	-0.09665	-0.0125
GS1_SS_02416_10589	0.521	-0.05435	-0.11915	-0.22605	0.0705	-0.0147	0.00095	0.17635	0.08815	0.15255	0.12	0.04	0.061	0.174
GS1_SS_02418_07359	-0.376	-0.391	-0.446	-0.1705	-0.1145	0.3685	0.625	0.1643	0.2185	-0.081	0.0565	0.0705	-0.13185	0.0241
GS1_SS_02420_01100	0.106	0.226	0.3285	0.3905	0.2455	0.0404	0.02175	0.141	0.0765	-0.0065	0.0767	0.237	-0.04125	0.009
GS1_SS_02422_11241	-0.281	0.17406	-0.058	0.454	-0.16305	-0.088	-0.07573	0.01595	0.1895	-0.0008	-0.1289	0.19655	0.03	0.0725
GS1_SS_02425_12630	-0.207	-0.32097	-0.3855	-0.0596	-0.6535	-0.2035755	0.493	0.136	0.161	0.0895	-0.1472	0.35865	0.13945	0.0995
GS1_SS_02428_21663	-0.107	0.34435	0.1409	0.3907	0.4335	0.1045	0.14227	-0.2135	-0.2175	0.1065	-0.136005	-0.176	0.47	-0.22465
GS1_SS_02429_06002	-0.271	-0.1774	-0.136935	0.3065	-0.1675	-0.5745	-0.08975	-0.427	0.164	-0.2912	-0.6805	0.208	-0.2715	0.0588
GS1_SS_02430_18906	0.207	0.06175	0.14915	0.01945	0.0805	-0.2385	-0.201	-0.1299	-0.1435	0.133	0.035	0.05025	0.15725	0.22035
GS1_SS_02432_08686	-0.239	-0.169	-0.315	-0.12055	-0.07195	0.0691	0.2455	0.058	0.2495	0.2515	0.091	0.15645	0.086975	-0.0917
GS1_SS_02433_07142	0.25	0.0347	-0.1677	0.164675	-0.2935	-0.3875	0.258	0.2478	0.3285	0.0285	0.00428	0.13935	-0.01025	0.1885
GS1_SS_02434_18872	-0.175	0.4464	0.473	0.0485	-0.4705	-0.288	-0.564	-0.641	-0.456	0.02895	0.053	0.1455	0.25355	0.2395
GS1_SS_02437_09195	0.0453	0.00995	-0.123305	-0.04605	0.0613605	0.148	0.0157	0.028	0.07345	0.11065	0.09695	-0.0112	-0.06505	-0.133
GS1_SS_02441_05898	0.416	-0.03635	-0.0755	0.196465	-0.09202	-0.326	0.09525	0.126	0.236	-0.0255	-0.0405	0.0192	-0.06365	0.359
GS1_SS_02442_20324	0.317	-1.15	-0.005	0.77	-2.1145	-2.0955	0.4155	-0.3835	0.6415	-1.26905	-1.0855	0.085	-0.46	0.3948
GS1_SS_02445_17984	0.159	-0.2025	-0.2251	-0.0702	-0.5995	-0.4615	0.224	0.2992	0.3115	0.10125	-0.1637	0.0505	-0.0155	0.030845
GS1_SS_02446_15987	-0.246	-0.04285	-0.0867	0.03	-0.2825	-0.0035	-0.2785	-0.14675	0.06855	0.06582	0.19375	0.08285	0.07665	-0.0915
GS1_SS_02447_18603	0.188	-0.659	-0.0475	0.398	-1.263	-1.0145	0.0301	-0.111	0.1735	-0.4021	-0.3935	0.5355	-0.1265	0.5265
GS1_SS_02449_14302	-0.137	-0.449	-0.216	0.9265	0.052	-0.474	-0.11605	-0.3475	-0.186935	-0.3555	-0.4815	-0.332	-0.23235	0.48935
GS1_SS_02450_15671	-0.738	-0.75	-0.8845	0.29955	0.2673	0.1397	0.8415	0.476	0.5795	-0.383	-0.41	-0.38155	-0.6115	-0.1785
GS1_SS_02455_13321	-0.179	-0.0655	-0.11965	-0.1165	0.484	0.2495	0.386	0.3865	0.24435	-0.025	-0.146	0.0237	-0.1755	0.0595
GS1_SS_02456_02472	0.358	-0.01805	-0.187	0.17105	-0.464	-0.903	0.0005	-0.1385	0.13635	-0.1525	-0.22295	0.2215	-0.039	0.374
GS1_SS_02459_00227	0.268	0.6035	0.2665	0.23935	-0.2125	0.063	-0.2488	-0.32285	-0.167	0.057	0.0795	0.22805	0.397	0.13845
GS1_SS_02460_10511	0.475	0.0215	0.437	0.32705	-0.271	-0.25015	0.14575	0.2878	-0.09055	0.159	0.314	0.67805	0.184	-0.132
GS1_SS_02461_01508	-0.269	-0.117	-0.18355	0.295	0.338	0.1965	0.0426	0.291	0.17	0.2685	0.1509	-0.082	0.07415	-0.1997
GS1_SS_02464_18131	-0.0294	0.06315	0.2582	-0.0345	0.58	0.573	-0.10675	-0.0705875	-0.1101	-0.0595	0.0711	-0.08	-0.191	-0.4295
GS1_SS_02465_16618	-0.428	-0.2295	-0.514	-0.24635	0.3275	0.3005	0.3048	0.0955	0.1605	0.249	-0.025	-0.2285	-0.053	0.0105
GS1_SS_02469_14468	0.358	-0.0679	0.2194	0.376	-0.10195	-0.4305	0.20945	0.22005	0.1571	-0.3235	-0.147	0.151	0.037	0.366
GS1_SS_02471_00132	0.0851	-1.92	-0.781	0.0735	-1.47	-1.16005	0.695	-0.242	0.28	-0.8705	-1.32465	0.15	-0.639	0.419
GS1_SS_02472_08575	-0.157	0.057	0.0585	0.0725	-0.08235	0.09455	-0.0735	-0.08045	0.118	0.1861	0.2362725	0.2264	0.2026	-0.16035
GS1_SS_02473_16490	-0.164	0.288	0.1985	0.188	0.31	0.1643	-0.1014	-0.138	-0.204	-0.18	0.14375	0.1614	0.0663	0.0745
GS1_SS_02474_10113	-0.163	0.0235	0.2912	0.22655	-0.0185	0.04	-0.0515	-0.006	-0.24	-0.054	-0.068	-0.083	-0.0255	0.104
GS1_SS_02475_11848	-0.0888	0.2915	0.412	0.17255	0.04415	0.0658	-0.1805	-0.2405	-0.07475	-0.0315	0.1185	0.0801	0.089	-0.01755
GS1_SS_02478_09197	0.327	0.555	0.06713	0.2417	0.1805	0.02155	0.0827	-0.10728	0.0105	-0.12115	-0.0395	-0.3015	0.11015	0.18125
GS1_SS_02479_16146	-0.45	-0.5205	-0.072	0.061	0.324	0.723	0.678	0.3115	0.22775	-0.1507	-0.08905	-0.1725	-0.4125	-0.356
GS1_SS_02481_16398	-0.174	-0.0667	-0.0836	0.278	-0.20085	-0.068	0.398	-0.01585	0.3252	-0.28725	-0.07262	0.00535	-0.0145	-0.32015
GS1_SS_02484_19499	0.149	0.29125	0.207	0.809	-0.761	-1.57	-0.506	-0.7015	-0.2345	-0.259	0.0645	0.3725	0.2725	0.5565
GS1_SS_02491_04922	0.463	0.291	0.5035	-0.3495	-0.1491	-0.049	-1.215	-0.984	-0.5665	0.213	0.497	0.3015	0.59	0.3725
GS1_SS_02492_13164	0.318	0.2755	0.2785	0.279	-0.16975	-0.5145	-0.5045	-0.395	-0.23555	-0.0841	0.092	0.149	0.13755	0.14485
GS1_SS_02493_13834	-0.16	-0.301	-0.22345	-0.1566	0.4625	0.4025	0.36	0.31695	-0.0951	-0.252385	-0.3945	-0.2795	-0.19995	0.0327
GS1_SS_02494_10477	-0.0137	-0.03215	0.0093	0.2395	-0.150255	-0.2565	0.0444	0.0896	0.165	0.110595	0.0197	0.0323	-0.026785	0.0445
GS1_SS_02495_03884	0.429	0.2965	0.271	0.1245	-0.22605	-0.4	-0.415	-0.2765	-0.142	-0.10525	0.05955	0.02615	0.142	0.19205
GS1_SS_02497_17952	0.156	-0.049	0.0801	0.2475	-0.4295	-0.4025	0.0805	-0.0835	-0.0945	-0.11785	-0.2245	0.364645	0.19465	0.367
GS1_SS_02498_06627	0.187	0.402	-0.0045	0.0785	0.13415	0.0366	-0.2725	-0.09955	-0.003	0.0865	0.3029	0.0446	0.003475	-0.10915
GS1_SS_02499_15122	0.155	-0.651	0.3755	0.1305	-0.9735	-0.6395	0.39226	-0.074	0.2405	-0.4215	-0.40195	0.295	-0.199	0.1975
GS1_SS_02500_06531	-0.117	0.04435	-0.25	-0.1289	0.3885	0.5605	0.16	-0.0379	0.0645	-0.049655	-0.0295	-0.0918	-0.1165	-0.001
GS1_SS_02502_10713	-0.286	-0.2825	-0.291	-0.0436	0.01385	0.14105	0.3955	0.142245	0.2885	-0.07655	-0.09545	-0.0491	-0.12145	-0.1487
GS1_SS_02503_10495	0.117	0.145	0.3795	0.0225	-0.327	-0.2125	-0.0997	-0.2215	-0.170565	-0.07954	0.04825	0.10495	0.11645	-0.0344
GS1_SS_02504_09758	0.434	0.294	0.384	-0.021255	-0.16555	-0.2675	-0.3915	-0.2285	-0.316	-0.09475	-0.01975	0.0381	0.0984	0.1189
GS1_SS_02505_10985	0.0512	-0.82	0.4765	0.2905	-0.7205	-0.3085	0.3847	0.064	0.454	-0.3696	-0.819	0.3625	0.201	0.227
GS1_SS_02507_08604	0.0234	-0.04725	0.01995	0.0532	-0.1365	-0.143	-0.0856	-0.1755	-0.05895	0.02965	-0.01422	-0.034	0.0953	0.0475
GS1_SS_02510_05883	0.181	-0.018	-0.09	-1.5	0.3325	0.227	-0.7835	0.1905	-0.750895	0.272	-0.049	-0.38725	0.001	-0.362
GS1_SS_02511_03168	-0.169	0.186	0.203	0.08685	0.09045	0.21615	-0.1671	0.051	0.12085	0.2795	0.1975	0.05245	0.1615	-0.024
GS1_SS_02513_02000	0.262	0.459	0.2625	0.00295	-0.1146	-0.1765	-0.01985	-0.0212	-0.228	-0.244	0.0565	0.006	0.3135	0.1685
GS1_SS_02514_09971	-0.188	-0.807	-0.23235	-0.1515	0.227	0.4695	0.64	0.4485	0.2194	0.10235	-0.2425	-0.05785	-0.2375	0.01205
GS1_SS_02518_10220	-0.0866	-0.1394	-0.0668	-0.0205	-0.3165	0.1895	0.0529	0.1272	0.305	0.31285	0.4555	0.35635	0.027	-0.202
GS1_SS_02521_13672	0.125	-0.0812	0.1633	0.042985	-0.251	-0.204	0.0824	-0.0143	-0.09415	-0.1335	-0.0965	0.15995	-0.0306	0.0287
GS1_SS_02525_04308	0.169	0.1506	0.30485	0.0345	-0.453	-0.409	-0.048	-0.0459	0.1785	0.138	0.11965	0.3165	0.20085	-0.05675
GS1_SS_02528_10084	-0.0175	-0.3945	-0.1515	-0.1215	-0.874	-0.4041	0.315	0.3595	0.69	0.195	0.34	0.3855	-0.0525	-0.145
GS1_SS_02533_10751	-0.701	-0.427	-0.197	-0.5035	-0.1251	0.6155	0.4445	0.548	0.57	0.2195	0.17195	-0.1155	0.171815	-0.361
GS1_SS_02542_14942	0.36	0.2625	0.168	0.444	0.23925	-0.07075	0.0696	-0.02645	0.0075	-0.1945	-0.0608	-0.05885	-0.08935	0.02965
