ProbeName	ZT23a	ZT01a	ZT03a	ZT05a	ZT07a	ZT09a	ZT11a	ZT13a	ZT15a	ZT17a	ZT19a	ZT21a	ZT23b	ZT01b
GS1_SS_16625_14911	-0.01165	0.11745	-0.0444	-0.191	-0.08845	0.0155	0.139	0.3255	0.2665	0.175	-0.0335	-0.09105	-0.10895	-0.1213
GS1_SS_16628_08476	-0.02	0.363	0.306	0.043	-0.09405	-0.1149	0.10905	0.186	0.16	0.08205	0.364	0.3965	0.08455	0.15875
GS1_SS_16630_18029	0.1875	0.257	0.131	0.0235	-0.3925	-0.227	-0.333	-0.4445	0.217	-0.4455	-0.21	0.1025	-0.05135	-0.1672
GS1_SS_16631_13694	-0.09675	-0.052265	-0.2035	-0.145195	-0.0691	0.01725	-0.015875	0.00595	0.01751	-0.0679	0.0403	-0.1078	-0.0106	0.02178
GS1_SS_16633_11912	-0.095	0.16325	-0.0742	-0.11105	-0.113	-0.0141	-0.032	-0.03545	0.09295	0.1705	0.209	0.1724	0.1682	0.05825
GS1_SS_16634_14554	0.01635	-0.0093	0.1178	0.1657	-0.0582	-0.14015	-0.17435	-0.377	-0.328	-0.11335	-0.0455	0.07865	0.00155	-0.1047
GS1_SS_16637_14799	-0.16845	0.006	-0.2505	-0.259	0.461	-0.1155	-0.05825	0.2235	0.087	-0.296	0.105	0.09375	-0.248	-0.323
GS1_SS_16640_12236	-0.1276	-0.11365	-0.2295	0.2055	0.377	-0.1795	-0.4506	0.1565	0.0715	-0.3866	-0.645	-0.28045	0.10805	0.053305
GS1_SS_16641_03316	-0.417	-0.567	-0.297	-0.1205	0.6085	0.3985	0.154115	0.3565	-0.285	0.030815	-0.194	-0.32975	-0.324	-0.618
GS1_SS_16642_00581	-0.047	-0.0253	-0.01935	-0.11299	-0.04605	0.2005	-0.01275	-0.054655	0.192	0.09045	0.0908	0.032415	0.11465	0.1223
GS1_SS_16643_02307	-0.18865	-0.0455	-0.08225	0.0961	0.0782	0.11035	0.017	0.07875	-0.0439605	-0.064535	-0.228	-0.043	-0.044	0.0462
GS1_SS_16646_20918	0.436	0.477	0.2995	0.15475	-0.546	-0.677	-0.3538	-0.707	-0.3735	-0.0383	0.115	0.233	0.3015	0.281
GS1_SS_16650_02437	-0.157	-0.2065	-0.05555	-0.058975	0.166	0.4505	0.092	0.1835	0.0171	-0.133825	0.0091	-0.01435	-0.203	-0.2015
GS1_SS_16651_12740	-0.1216	-0.1345	-0.20945	-0.14945	0.1241	0.04855	0.2815	0.1905	0.224	0.4215	0.022	0.2315	0.0327	0.10885
GS1_SS_16653_09013	-0.00865	-0.05965	0.3875	0.10155	-0.00185	-0.0912	-0.1536	-0.1645	0.0609	-0.02105	-0.198	-0.0724	-0.1003	-0.20745
GS1_SS_16654_01530	0.18435	-0.0533	0.11365	0.2575	0.209	0.1076	0.06315	0.2645	0.10695	0.16885	0.0178	0.0085	0.06765	-0.0425
GS1_SS_16655_20400	-0.156095	-0.164	-0.1815	-0.1027	-0.218	-0.0524	0.202	0.388	0.351	0.1855	0.0506	0.0637	0.01725	-0.06095
GS1_SS_16656_08703	0.0489	-0.1102	0.0138	0.07745	0.00297	0.1355	0.1305	0.13542	0.155	0.2025	0.277	0.16695	-0.0292	-0.0164
GS1_SS_16657_09167	0.1063	0.0143	-0.0235	-0.0195	-0.239	-0.0268	-0.0959	-0.0716	-0.05125	-0.10035	0.24	0.0619	0.0276	0.08305
GS1_SS_16658_12448	0.05685	-0.0101	-0.03365	0.0645	0.033	0.3365	0.1201	0.10045	-0.00425	0.2865	0.0232	-0.0195	-0.0015	0.06245
GS1_SS_16660_13328	-1.8	-1.915	-1.545	0.05985	1.855	0.974	-0.1405	-0.11045	-0.306	-0.9145	-1.17	-1.455	-1.37	-1.165
GS1_SS_16661_12921	-0.2515	-0.471	-0.4325	0.229	0.737	0.172	0.08295	0.338	0.18745	0.09945	-0.0867	-0.1094	-0.28	-0.27835
GS1_SS_16663_18608	-0.1015	-0.107	0.094	-0.1885	0.146	-0.0639	-0.049	-0.0455	0.184	-0.1435	0.879	0.338	-0.0865	0.0205
GS1_SS_16664_10784	-0.0135	-0.06	0.2817	0.0146	0.2306	0.018	0.08865	0.1865	0.1945	-0.02475	0.518	0.23	0.15905	0.08595
GS1_SS_16665_13127	0.035785	0.1965	0.2245	0.1875	-0.075095	-0.0642	0.0519	-0.18	-0.089795	0.1645	-0.151	-0.027	0.19	0.1715
GS1_SS_16667_16558	-0.1276	0.07775	-0.1695	-0.13575	-0.08425	-0.07055	0.071	0.1085	0.1475	0.209	0.15	0.1755	-0.046	-0.03655
GS1_SS_16668_08644	-0.295	-0.3845	-0.5765	-0.4495	-0.10425	0.409	0.2345	0.582	0.252	0.0295	-0.382	-0.2012	-0.576	-0.5165
GS1_SS_16670_19240	0.0579	0.08105	-0.06815	-0.08675	0.038	0.0142	-0.1905	-0.0396	-0.02645	-0.0225	0.0787	0.0809	0.04925	-0.076
GS1_SS_16673_10304	0.249	0.193	0.0855	0.034	-0.2405	-0.356	-0.1391	-0.14735	-0.0604	-0.03615	-0.0295	0.1314	0.199	0.2375
GS1_SS_16674_18701	-0.344	-0.2615	-0.398	-0.222	0.023245	-0.1648	0.0831	0.354	0.3275	0.00995	-0.18	-0.358	-0.16485	-0.1385
GS1_SS_16677_14431	-0.147	0.434	0.4265	0.50875	-0.1955	-0.1202	-0.5675	0.014	0.015	-0.412	-0.0198	0.3285	0.2425	-0.369
GS1_SS_16678_10802	0.0549	0.001	-0.092	-0.024	-0.03165	-0.10905	-0.0393	-0.083	0.1865	0.1352	0.0292	0.0819	-0.0908	-0.126
GS1_SS_16680_13696	0.233	0.256	0.21	-0.0644	-0.2735	0.134	-0.15495	0.0989	0.24	0.27005	0.133	0.3775	0.3025	0.458
GS1_SS_16682_03988	-0.139	-0.2645	-0.00305	0.0365	0.1755	-0.029	0.2625	-0.00875	0.04925	0.185855	-0.0512	-0.299	-0.134	-0.3345
GS1_SS_16687_01117	0.18585	-0.1216	-0.1311	-0.0955	-0.1475	0.1314	0.1655	0.249	0.2005	0.05479	0.363	0.154	0.00455	0.0267
GS1_SS_16691_19631	0.026	0.0955	-0.262	0.0191	0.313	0.231	-0.07296	-0.071	-0.035835	0.03424	-0.0419	0.2465	-0.016	0.18355
GS1_SS_16692_02258	0.20445	0.1896	0.307	-0.1076	-0.2275	-0.4855	-0.299	-0.202	-0.251	-0.275	-0.0957	0.0576	-0.24505	-0.31015
GS1_SS_16695_08350	0.06155	0.09095	-0.0089	0.2012	0.09475	0.069	-0.026	0.10565	-0.0725	0.025	0.0503	0.0932	0.00425	-0.04165
GS1_SS_16696_15457	-0.1421	-0.2175	-0.229	-0.12822	0.096	0.20645	0.0923	0.26	0.215675	0.1918	0.171	0.0302	-0.1408	-0.0873
GS1_SS_16697_16507	0.1505	0.047345	0.1634	0.132	0.06835	0.09675	-0.07845	-0.0535	0.0202	0.06305	0.133	0.129	-0.0105	-0.0648
GS1_SS_16699_17141	0.091	0.05355	-0.0421	-0.0099	-0.0991	-0.04019	0	-0.032	0.12945	0.2975	0.18	0.1855	0.0225	0.0656
GS1_SS_16700_04541	-0.08005	0.07815	0.150931	0.0705	-0.053	-0.1076	0.0233	0.2815	0.10245	0.04114	-0.149	-0.021	0.08545	0.0425
GS1_SS_16701_14525	-0.14175	-0.08175	-0.1525	-0.0196	-0.0052	0.03565	0.13815	0.17979	0.263	0.23065	0.082	0.065	-0.02035	0.0095
GS1_SS_16703_08574	0.2574	1.34	0.2405	0.2085	-0.331	0.151	-0.3445	-0.6185	0.0754	0.733	-0.554	0.5865	0.6215	-0.1265
GS1_SS_16707_09677	0.336	0.19875	-0.1835	-0.1184	-0.263	-0.0465	-0.363	0.0777	0.06935	-0.168	0.434	0.2745	0.0345	-0.1515
GS1_SS_16712_18874	0.184	0.173	0.275	0.1515	-0.1795	-0.13765	-0.18145	-0.296	-0.072	0.00335	0.0408	0.2555	0.17555	0.16125
GS1_SS_16713_12056	0.2545	0.1	0.247	-0.018	-0.514	-0.2046	0.023	-0.44475	-0.4005	0.509	-0.0186	0.394	0.0825	0.0102
GS1_SS_16718_10917	0.53	0.23215	0.9315	-0.087	-0.1765	0.1163575	-0.1813	-0.1265	-0.0242	-0.17305	0.304	0.211	-0.1754	-0.796
GS1_SS_16719_12035	-0.18075	-0.2805	-0.3205	-0.1271	0.19875	0.0075	0.15425	0.33685	0.150565	0.0205	0.0928	-0.0987	-0.14282	-0.08191
GS1_SS_16721_00170	-0.48	0.1015	0.092	-0.07735	0.02103	-0.229	-0.244	0.021	-0.01	-0.427	0.0445	-0.0711	-0.327	0.11215
GS1_SS_16722_06420	-0.046	-0.0544	-0.08405	-0.2025	0.00295	0.01225	0.01365	-0.0747	0.056849	0.02275	-0.065	0.0485	-0.03635	-0.1275
GS1_SS_16723_13788	0.0297	0.1029	0.425	0.0185	-0.363	-0.286	-0.1795	-0.141	-0.05395	-0.03025	0.0317	0.016205	0.0951	-0.0337
GS1_SS_16725_11223	0.142435	-0.06388	-0.13805	-0.144395	0.05925	-0.0527	0.226	0.06885	0.1426	0.0775	0.0808	-0.054	0.1411	-0.17165
GS1_SS_16729_09622	0.22716	0.22935	0.024	-0.27245	-0.0298	0.0428	-0.03697	-0.16095	0.214	-0.0214	0.144	0.205	0.3115	0.008
GS1_SS_16736_12473	0.152	-0.0023	0.2862	0.4325	0.1336	0.0715	0.01525	0.0615	-0.05885	-0.15785	0.114	0.099215	0.0524	0.1215
GS1_SS_16741_08505	-0.399	-0.1	-0.2165	-0.3982	0.09425	-0.0015	0.174	-0.03	0.12815	-0.2025	-0.129	-0.0321	-0.303	-0.2625
GS1_SS_16742_12192	-0.2483	-0.1182	-0.36	-0.0038	-0.207	0.204	-0.1965	0.265	-0.2175	-0.23175	-0.196	-0.28295	-0.1111	-0.193
GS1_SS_16746_11299	-0.2145	-0.2015	-0.3554	-0.4825	-0.1565	-0.44295	-0.318	-0.1485	-0.31625	-0.5435	-0.363	-0.026	-0.6205	-0.71145
GS1_SS_16748_10326	-0.2865	-0.446	0.1656	0.417	0.416	0.6425	0.302	-0.054	0.1346	0.404	-0.0833	-0.5975	-0.03775	-0.60465
GS1_SS_16750_15173	0.0701	0.04585	0.264	0.1435	0.185	0.11425	0.13445	-0.011	0.09338	0.306	0.165	0.113	0.19885	-0.293
GS1_SS_16755_01355	0.2225	0.2179	0.168	0.0752	-0.11737	-0.226	-0.209	-0.10365	-0.215	0.006	0.169	0.3395	-0.0195	0.0211
GS1_SS_16757_13500	0.08111	0.148	0.2605	0.2035	-0.12735	0.03665	-0.2109	-0.378	-0.334	-0.447	-0.0652	0.106	0.105	0.0915
GS1_SS_16758_04931	0.004	-0.021	-0.1875	-0.205	0.03475	-0.2115	0.16075	0.05875	0.26715	-0.113	0.144	0.0325	-0.2555	-0.056
GS1_SS_16762_07764	0.36	0.2295	0.07155	-0.1431	-0.2305	-0.26485	-0.18822	-0.213	-0.0023	0.11178	0.194	0.115	0.1275	0.18595
GS1_SS_16763_11067	-0.07146	-0.12335	-0.09135	0.026	0.034	0.143	0.12145	0.208	0.313	0.13595	0.172	0.08625	0.05175	0.014
GS1_SS_16770_08388	0.1184	0.2105	0.038	0.12835	-0.217	-0.1777	-0.1025	-0.03129	0.1497	0.06048	0.233	0.14655	0.2395	0.2164
GS1_SS_16771_11495	-0.128	-0.067	0.058	-0.017	0.10995	-0.226	0.02	-0.0806	0.0635	0.033	0.0746	0.0163	-0.11595	-0.0984
GS1_SS_16775_13033	-0.0931	-0.516	-0.217	-0.045	0.2645	0.4785	-0.1855	0.34	0.08895	-0.231	0.403	0.1225	0.0986	-0.618
GS1_SS_16778_20442	0.3585	-0.0215	-0.08965	-0.02415	0.10875	0.06515	-0.2476	0.0811	-0.115155	-0.3605	0.484	-0.0955	0.064055	-0.3175
GS1_SS_16780_11663	0.0505	-0.04675	0.0024	-0.0098475	-0.03614	0.0016	0.17625	0.11655	0.1377	0.00475	0.407	0.0855	-0.066845	-0.0108
GS1_SS_16782_17086	-1.086	-1.575	-1.73	-1.92	-1.525	0.9875	0.9495	1.3	1.05	0.312	-0.405	-0.8385	-1.38	-1.895
GS1_SS_16783_14137	0.3215	0.177	0.242	0.08355	-0.1555	0.0116	0.151	0.14355	0.1238	0.07995	0.382	0.16975	0.11795	0.154
GS1_SS_16785_16677	-0.219	-0.186	-0.1223	-0.054	0.264	0.368	0.20505	0.0177	0.09815	-0.21245	-0.159	-0.2503	-0.1735	-0.1586
GS1_SS_16786_11824	-0.018	-0.042	0.0085	-0.457	-0.132655	-0.2372	-0.03355	0.13465	0.0025	-0.1022	0.126	-0.0898	-0.27905	-0.3655
GS1_SS_16787_12798	-0.0435	-0.0755	-0.1213	0.182	0.005	0.223	0.102445	0.16	0.06425	0.121945	0.0331	-0.005	-0.052	-0.13
GS1_SS_16790_11386	0.259	0.292685	0.07245	0.12445	-0.1524	-0.141	0.11145	0.120595	-0.00585	0.1047	0.305	0.1098	0.092	0.2435
GS1_SS_16791_12661	0.0172	-0.0778	-0.205	-0.10815	-0.06885	0.0305	0.136	0.2095	0.16275	0.1565	0.28	0.0437	-0.00545	0.0215
GS1_SS_16795_12025	0.1696	0.065825	-0.1446	-0.0065	0.2629	-0.021	0.24085	0.3585	-0.0145	-0.23415	0.0143	0.206	-0.184	0.0155
GS1_SS_16802_18686	0.3567	0.42785	0.2865	0.2095	-0.01365	-0.180525	-0.2165	-0.3358	0.06195	0.1767	0.44	0.192	0.21965	0.29
GS1_SS_16804_10759	-0.1039	-0.0705	0.3065	0.07535	0.131	0.375	-0.03	-0.21295	-0.0105	0.1315	0.00512	0.09555	-0.14795	-0.37
GS1_SS_16807_18510	0.0015	-0.2105	-0.14975	-0.12435	0.00355	-0.06715	0.083	0.1031	0.371	-0.262	0.181	-0.00425	-0.0028	-0.061
GS1_SS_16808_10017	-0.3555	-0.4322	-0.2345	-0.14315	0.2895	0.106	-0.2865	0.1327	0.3199	0.01	1.19	0.23238	-0.358	-0.5615
GS1_SS_16813_07815	0.0602	0.06395	0.1985	0.276	0.1825	0.414	0.13955	-0.1077	-0.06315	-0.0222	-0.227	-0.1099	-0.047	-0.0279
GS1_SS_16814_12996	-0.008	-0.3865	0.4465	0.13575	-0.3665	0.436	0.265	0.122	-0.2265	0.4455	0.358	0.0535	-0.77	-0.6495
GS1_SS_16816_04776	0.04085	0.06275	0.06285	-0.2095	0.0737	0.381	0.0015	0.0443	0.001	-0.146	-0.154	0.0055	0.11935	0.0181
GS1_SS_16818_05243	0.2105	0.14	0.05075	-0.07405	-0.10735	-0.245	-0.02625	0.11465	-0.0963	0.0614	-0.0365	0.0862	0.1046	0.1935
GS1_SS_16821_05827	-0.231	-0.2205	0.016	-0.097445	0.1308	0.20075	0.3215	0.08395	0.14665	0.13897	-0.285	-0.1056	-0.15005	-0.3385
GS1_SS_16822_18941	-0.135	-0.04835	-0.02785	0.2244	0.373	0.46	-0.317	-0.491	-0.4885	-0.5735	-0.234	-0.1525	0.0802	0.2055
GS1_SS_16823_18857	0.3025	0.0751	0.05	-0.0306	0.00065	-0.0299	0.09335	0.187	0.20645	0.10285	0.243	0.111975	0.0203	0.03445
GS1_SS_16824_16649	0.10691	0.10155	0.0901	0.03615	-0.336	-0.154	-0.0669	-0.0074	-0.0243	0.1901	0.127	0.237	0.0187	0.13205
GS1_SS_16825_18372	-0.562	-0.4725	-0.36425	0.2685	1.185	0.838	-0.773	-1.118	-1.1	-1.0445	-1.06	-0.569	-0.449	-0.5645
GS1_SS_16827_05328	-0.002	-0.0265	-0.0505	-0.0895	0.2255	-0.0305	-0.01475	-0.13545	-0.02875	-0.31325	-0.126	-0.187	-0.08945	-0.0265
GS1_SS_16829_03250	-0.486	-0.5575	-0.5485	-0.1785	0.7105	0.5445	-0.0085	0.07025	-0.1066	-0.345	-0.296	-0.364	-0.3545	-0.3135
GS1_SS_16830_10697	0.107115	0.0645	0.14435	0.149	-0.0166	-0.0462	0.0982	-0.09035	-0.0592	0.12003	0.141	0.1335	-0.00145	0.0045
GS1_SS_16831_04729	0.1516	0.308	0.474	0.06741	-0.11035	-0.17005	-0.11905	-0.2975	-0.1654	-0.1705	0.175	0.0755	0.05385	-0.1095
GS1_SS_16837_03225	-0.15	0.1804	0.18405	-0.1805	-0.1892	-0.342	0.009	-0.08285	0.2525	0.004	0.474	0.299	-0.05655	0.0705
GS1_SS_16838_01196	-0.07295	-0.04865	-0.14065	-0.333	-0.1201	0.249	-0.0005	0.02035	0.1425	0.1375	0.206	0.0955	-0.0248	0.0003
GS1_SS_16839_03456	0.108	0.04295	-0.09495	-0.0725	-0.07675	0.0694	0.00805	0.041	0.157	-0.0434	0.212	-0.0485	0.00565	-0.07145
GS1_SS_16840_03363	0.1316	0.1505	0.2665	0.0115	-0.3	-0.468	-0.15335	-0.11148	-0.1575	-0.06185	-0.0145	0.1169	0.198	0.1975
GS1_SS_16841_18244	-2.755	-2.38	-1.5735	0.627	1.975	1.69	-1.504	-1.635	-2.77	-3.33	-3.39	-3.225	-3.01	-2.415
GS1_SS_16843_15376	-3.905	-3.685	-3.315	-0.0035	1.627	0.4385	-2.12	-2.05	-3.475	-3.685	-3.85	-3.64	-3.835	-3.48
GS1_SS_16844_21676	0.108	0.0475	0.1922	0.266	0.1143	0.2345	0.18655	0.2	0.043	0.18905	0.246	-0.038	0.0617	0.02126
GS1_SS_16847_17486	0.1768	0.4015	0.0214	0.17715	-0.11695	0.185	-0.10165	0.163	-0.01265	0.25935	0.616	0.4265	0.15285	0.045
GS1_SS_16848_08715	0.455	0.477	0.487	-0.16323	-0.6505	-0.628	-0.3025	-0.3575	-0.3725	-0.13715	-0.144	0.0386	0.315	0.2906
GS1_SS_16850_06057	0.0378	-0.4545	0.2085	-0.04595	0.2125	-0.0734	0.021	0.224	0.05735	-0.11045	-0.0194	0.159	0.0954	-0.1685
GS1_SS_16854_13376	0.319	0.2048	-0.346	-0.3055	0.16335	-0.1586	-0.0836	-0.0537	-0.0255	-0.00665	-0.28	0.20175	-0.1705	0.0585
GS1_SS_16855_09879	-0.0975	0.0231	-0.1659	-0.0899	-0.2235	-0.05495	-0.135	-0.257	-0.03715	-0.045	0.0599	0.13852	0.14265	0.13705
GS1_SS_16860_18683	-0.1542	0.0005	0.0075	0.0695	0.0711	-0.0369	-0.0955	-0.0955	-0.0015	-0.0575	-0.0564	-0.0875	-0.0875	-0.078
GS1_SS_16861_14370	0.473	0.555	0.314	-0.11055	-0.2885	-0.548	-0.15685	-0.4175	-0.313	0.03238	-0.103	0.0871	0.151	0.14045
GS1_SS_16865_21082	0.416905	0.0385	0.8145	-0.2295	0.2855	0.22185	0.1315	-0.5055	0.282	0.0055	-0.0915	-0.0095	0.16465	-0.879
GS1_SS_16866_15595	0.5295	0.38015	0.15155	-0.01515	-0.31	-0.305	-0.126	-0.251	0.044	0.05312	0.117	0.37425	0.357	0.2745
GS1_SS_16871_01922	-0.0142	-0.087	-0.0809	-0.08195	0.132	0.22135	0.181	0.16405	0.11275	0.1985	0.0472	0.1749	-0.1071	-0.13705
GS1_SS_16872_21259	0.1718	-0.011	0.1221	-0.0325	-0.1045	-0.2061	-0.0277	-0.1825	-0.0025	-0.10615	0.278	0.1185	0.053735	0.066
GS1_SS_16874_17006	-0.09195	-0.195	-0.1615	0.6395	0.2775	0.5585	-0.261	0.073	-0.276	-0.38725	-0.12	-0.2389	-0.05665	-0.1953
GS1_SS_16877_07928	-0.102495	0.058	0.18735	0.0395	-0.3265	-0.27765	-0.2835	-0.4805	-0.2385	-0.0285	-0.213	0.1077	-0.248	-0.3445
GS1_SS_16878_15549	-0.0222	0.09805	-0.19555	-0.08635	0.0459	-0.088	0.138	0.258	0.233	0.00975	0.294	0.2285	0.153	0.0113
GS1_SS_16880_21125	0.0123	-0.05169	-0.037055	0.017625	0.0555	0.0037715	0.03285	-0.038	-0.021	0.171	0.000619	0.14505	-0.0338	-0.079455
GS1_SS_16881_02664	0.1959	-0.01808	0.0114	-0.052	0.0705	-0.24	-0.503	-0.03645	0.221	-0.17885	0.867	-0.02385	-0.00365	0.249625
GS1_SS_16883_02602	0.1559	0.257	0.3675	0.0333	-0.39	-0.3035	-0.10065	-0.305	-0.05876	-0.0533	0.0874	0.174	0.15975	-0.00309
GS1_SS_16885_11669	0.00045	-0.05125	-0.1675	-0.1653	-0.04245	0.05205	0.079	0.14515	0.1675	0.03315	-0.0481	-0.08745	-0.0416	0.0525
GS1_SS_16888_01277	0.0953	0.146	0.1841	0.145	-0.2005	-0.10785	-0.0455	-0.1007	-0.11395	0.1745	0.315	0.2805	0.1509	0.1228
GS1_SS_16889_01206	0.3875	0.36005	0.173	-0.482	0.13895	-0.178	-0.217	0.1151	0.0066	-0.102	1.38	0.4856	-0.02595	-0.236
GS1_SS_16890_12562	0.215	0.2735	0.249	0.0562	-0.1705	-0.2595	-0.093115	-0.11795	-0.1387	-0.150615	-0.0573	0.0746	0.1333	0.1726
GS1_SS_16891_15560	0.13705	0.0777	0.0581	0.0295	-0.1251	-0.0583	0.0521	-0.008	0.02795	0.198	0.108	0.0937	0.10855	0.12245
GS1_SS_16894_08382	0.09875	0.0832	0.00845	-0.03645	-0.1145	-0.244	-0.13305	-0.181	-0.09995	-0.0335	0.102	0.0865	-0.0069	-0.031
GS1_SS_16895_14002	0.281	0.2505	0.1283	0.087855	0.06275	-0.1675	-0.09865	0.01235	0.032	0.0926	-0.0868	-0.011065	0.03705	0.1815
GS1_SS_16897_04163	0.222	0.012	-0.10395	-0.12395	-0.0169	-0.038	0.187	0.6045	0.383	0.2945	0.0964	-0.0175	-0.1013	-0.16
GS1_SS_16898_19287	-0.259	-0.0294	-0.0005	0.265	0.358	0.5905	-0.1575	-0.241235	-0.329	-0.5025	-0.402	-0.335	-0.05855	0.0855
GS1_SS_16901_02379	-0.16215	-0.1085	-0.2575	-0.15968	-0.011	0.14675	0.0604	0.079675	0.01	0.0235	-0.262	0.052	0.0489	0.1285
GS1_SS_16904_15576	-0.05	0.1681995	0.023	-0.0285	-0.17165	0.0065	-0.033	-0.1442	-0.0565	0.068	-0.317	0.07425	0.1309	0.12695
GS1_SS_16905_12724	-0.1164	-0.1505	-0.059615	0.1565	0.235	0.271	0.109	0.2875	0.0777	-0.2095	0.073	-0.0658	-0.1785	-0.244
GS1_SS_16908_14285	-0.365	-0.5185	-0.586	-0.6525	-0.0915	0.755	0.167	0.4085	0.1532055	-0.2145	0.0535	-0.366	-0.438	-0.3505
GS1_SS_16914_13333	-0.022	0.057275	-0.04085	-0.307	0.0653	-0.291	-0.08095	-0.04008	0.2035	-0.10895	-0.23	-0.035	-0.10285	-0.08435
GS1_SS_16916_21732	0.05725	0.1351	0.192	0.1905	-0.0127	-0.2675	-0.284	-0.375	-0.2015	-0.1794565	-0.304	0.056	0.114	0.0585
GS1_SS_16917_18473	-0.2765	-0.19915	0.0597	0.2445	0.2532	-0.0695	-0.09745	-0.09115	-0.686	-0.146	-0.311	-0.02924	-0.078	-0.24
GS1_SS_16918_16815	-0.0035	0.1055	-0.1426	-0.278	0.2485	-0.5005	-0.18765	0.1245	-0.02	-0.344	-0.0237	0.2359	-0.0885	-0.11905
GS1_SS_16921_01111	0.0195	0.0545	0.29725	-0.1475	0.2965	-0.3155	-0.223	-0.28285	-0.048	-0.15185	0.312	0.548	0.52745	-0.0015
GS1_SS_16923_18863	-0.3145	-0.265	-0.4545	0.068	0.2595	-0.384	-0.619	-0.092	-0.2095	-0.505	-0.689	-0.303	-0.2255	-0.2205
GS1_SS_16926_18362	-0.469	-0.26995	-0.573	-0.2885	0.425	0.1666	0.223	-0.0546	-0.2005	0.055	-0.693	-0.086	-0.15625	-0.023
GS1_SS_16931_01452	-0.2995	0.2405	0.0072	-0.3735	-0.157	0.10555	-0.4935	-0.6995	-0.463	-0.25245	-0.693	0.804	-0.3835	-0.032904
GS1_SS_16932_11458	-0.05235	0.0853	0.11205	-0.19265	-0.2185	-0.15195	0.0636	-0.19915	0.0015	0.0185	-0.11	-0.177	-0.064334	-0.15495
GS1_SS_16933_05615	-0.398	-0.366	-0.3665	0.179	0.532	0.2915	-0.3695	-0.0881	-0.399	-0.4945	-0.41	-0.2295	-0.263	-0.356
GS1_SS_16934_08639	-0.36515	-0.2649	-0.234	0.021	0.5185	0.3105	-0.2012	-0.0125	-0.2035	-0.219	-0.203	-0.205	-0.191	-0.313625
GS1_SS_16939_16037	-0.10138	0.39	0.0654	-0.272	0.05185	-0.1545	-0.08615	-0.01935	0.036	-0.1515	0.0338	0.238	0.06505	0.1215
GS1_SS_16942_12723	0.0225	0.0855	0.2219	0.0425	0.1935	-0.13455	0.1769	0.43	0.3605	0.1049	0.608	0.3084	0.1005	0.22385
GS1_SS_16946_20384	-0.564	-0.7055	-0.252	0.8375	0.621	0.5755	0.0485	0.162	-0.134	-0.387	-0.499	-0.5425	-0.5465	-0.5965
GS1_SS_16948_21060	0.103	-0.169	0.08985	0.5975	-0.578	-0.3865	-0.4845	-0.6445	-0.266	0.1055	-0.6	0.3924	-0.2385	-1.142
GS1_SS_16950_08349	-0.0469	0.299	0.03045	-0.0045	0.0452	-0.0649	-0.028895	-0.0235	-0.21205	0.00325	-0.0638	-0.14615	0.0586	-0.02255
GS1_SS_16954_19249	0.0025	0.0535	0.136	0.266	0.328	0.281	-0.2455	-0.35	-0.4405	-0.2865	-0.319	-0.0075	-0.0395	0.0905
GS1_SS_16955_05160	-0.0908	0.07995	0.1455	-0.0135	-0.09375	0.1261	0.178	0.167	0.13275	0.179	-0.15	0.0709	-0.0269	-0.156
